YYYYMM,Long_ACCRUAL_ADJ,Short_ACCRUAL_ADJ,Spread_ACCRUAL_ADJ,Long_ASSET_GROWTH,Short_ASSET_GROWTH,Spread_ASSET_GROWTH,Long_COMPOSITE_ISSUE,Short_COMPOSITE_ISSUE,Spread_COMPOSITE_ISSUE,Long_DISTRESS,Short_DISTRESS,Spread_DISTRESS,Long_GP_ADJ,Short_GP_ADJ,Spread_GP_ADJ,Long_INVASSET,Short_INVASSET,Spread_INVASSET,Long_MOMENTUM,Short_MOMENTUM,Spread_MOMENTUM,Long_NOA,Short_NOA,Spread_NOA,Long_OSCORE,Short_OSCORE,Spread_OSCORE,Long_ROA,Short_ROA,Spread_ROA,Long_STOCK_ISSUE,Short_STOCK_ISSUE,Spread_STOCK_ISSUE
199601,-0.004493,0.004395,-0.008888115,0.040641,-0.002614,0.043255117,0.037853,0.00523,0.032623225,0.03649,0.013364,0.023125273,0.024758,0.035027,-0.010268201,0.055754,-0.010799,0.066552071,0.026478,0.003438,0.023040045,0.032222,0.016704,0.015518497,0.015637,0.038801,-0.023164138,0.01989,0.047315,-0.027425153,0.035392,0.012441,0.022950678
199602,0.01543,0.045964,-0.030533792,-0.005114,0.036203,-0.041316372,0.026148,0.023741,0.002406662,-0.004054,0.024446,-0.028500089,0.038358,0.014852,0.02350572,0.033891,0.0228,0.011091252,0.035378,0.036482,-0.001103894,0.022723,0.022094,0.000629189,0.02655,0.016155,0.010395534,0.036038,-0.00273,0.038767635,0.016897,0.035363,-0.018466143
199603,0.010202,-0.019681,0.029882762,0.005947,-0.000927,0.006874395,0.005169,0.020798,-0.015629043,0.000286,0.018753,-0.018467118,0.002279,0.009428,-0.007148504,0.000747,0.009888,-0.009140721,0.001988,0.037614,-0.03562574,0.009692,0.0304,-0.020708333,-0.015122,0.010644,-0.02576546,-0.004686,0.010104,-0.014789816,0.008304,-0.000818,0.009122362
199604,0.079683,0.093005,-0.013322227,0.034533,0.060397,-0.02586349,-0.001709,0.056226,-0.057934866,0.02859,0.085474,-0.056883728,0.035184,-0.004565,0.039749055,0.024989,0.070669,-0.045679994,0.062925,0.079848,-0.016923809,0.008526,0.026478,-0.017952167,0.059768,0.045167,0.01460162,0.059165,0.032183,0.026982114,0.005364,0.042863,-0.037499245
199605,0.013153,0.056336,-0.043182672,0.008737,0.023373,-0.014636078,0.028514,0.041148,-0.012633629,0.05445,0.037302,0.017148709,0.050432,0.021201,0.029231175,0.030908,0.048481,-0.017572716,0.049854,0.015294,0.034560193,0.025485,0.028279,-0.002794006,0.044069,0.033158,0.010910842,0.054504,0.028568,0.025936234,0.038659,0.029912,0.008747236
199606,-0.015432,-0.07924,0.063808391,-0.007562,-0.032076,0.024514252,0.00197,-0.039617,0.04158729,-0.027693,-0.037809,0.01011567,0.010022,0.001101,0.008921239,-0.009962,-0.043962,0.033999991,-0.0414,-0.065986,0.024586556,-0.016129,-0.023558,0.0074294,-0.028276,-0.041004,0.012728923,-0.010454,-0.039772,0.029318188,0.002971,-0.017127,0.020098736
199607,-0.072018,-0.100474,0.028455839,-0.06047,-0.085908,0.025438219,-0.045597,-0.080815,0.035217947,-0.050912,-0.10457,0.053657663,-0.056013,-0.029064,-0.026949259,-0.064537,-0.088228,0.023691782,-0.108306,-0.109734,0.001427914,-0.029319,-0.086201,0.056882189,-0.061325,-0.092303,0.030977878,-0.045795,-0.111966,0.066171403,-0.031083,-0.077052,0.045969377
199608,0.03823,0.068523,-0.03029337,0.01423,0.048197,-0.033967356,0.010416,0.049488,-0.039072916,0.030253,0.064851,-0.034597939,0.034076,0.042147,-0.008070945,0.040209,0.058487,-0.018277352,0.056468,0.039425,0.017042925,0.050191,0.038122,0.012069128,0.050122,0.033175,0.016946906,0.038188,0.031133,0.007055725,0.028865,0.045784,-0.016918882
199609,0.048852,0.063104,-0.0142526,0.02706,0.086092,-0.05903279,0.042285,0.071821,-0.029536173,0.064606,0.060228,0.004377211,0.071689,0.052708,0.01898105,0.047524,0.081727,-0.034203141,0.083294,0.041946,0.04134848,0.054637,0.068715,-0.014078064,0.087769,0.04025,0.047519226,0.085189,0.045705,0.039483728,0.055649,0.072836,-0.017187127
199610,0.009198,-0.038169,0.047367321,0.021009,-0.016718,0.037727184,0.021606,0.010763,0.010842446,0.031924,-0.010299,0.042222905,-0.001973,0.053846,-0.055819187,0.015263,0.00047,0.014793142,-0.011836,-0.067239,0.055403477,0.047271,-0.017647,0.064917371,0.00194,-0.022879,0.024819379,0.010616,-0.042126,0.052742051,0.037322,0.008433,0.028889357
199611,0.081071,0.067471,0.01359982,0.049369,0.071481,-0.022112646,0.085506,0.059407,0.026099802,0.085947,0.052248,0.03369839,0.06255,0.082693,-0.020143708,0.062802,0.083202,-0.020400244,0.012553,0.124148,-0.111594934,0.090719,0.042549,0.048170461,0.090812,0.029547,0.061264518,0.073938,0.044497,0.029440672,0.077202,0.064007,0.013194686
199612,0.006689,-0.01132,0.018009691,0.009623,-0.029255,0.038877875,-0.020155,-0.02179,0.001635207,-0.011655,-0.002134,-0.009520966,-0.02016,-0.009784,-0.010376632,0.000741,-0.001201,0.001941701,0.006983,0.006362,0.000621774,-0.003896,-0.024333,0.020436598,-0.025588,0.017547,-0.043135658,-0.021455,-0.005288,-0.016166944,-0.01634,-0.024484,0.008143572
199701,0.075023,0.061616,0.01340705,0.053308,0.046438,0.006870299,0.04586,0.05523,-0.009370304,0.116071,0.031819,0.084252337,0.082777,0.066405,0.016372163,0.053206,0.081243,-0.028037128,0.090775,0.006546,0.084229304,0.079204,0.039366,0.03983792,0.103035,0.012333,0.090702002,0.097014,0.046469,0.050544238,0.077148,0.045919,0.031229087
199702,-0.022594,-0.053004,0.03041021,0.019697,-0.039278,0.058975136,0.033958,-0.030033,0.063991482,-0.032073,-0.029996,-0.002076321,-0.017669,0.045324,-0.062993168,-0.003747,-0.079103,0.075356557,-0.072571,-0.02229,-0.050281449,0.016272,-0.028625,0.044896809,-0.049941,-0.024991,-0.024949968,-0.039368,-0.018418,-0.020950475,0.011306,-0.012749,0.024054576
199703,-0.041369,-0.068937,0.027568084,-0.045716,-0.076082,0.030365723,-0.061809,-0.06014,-0.001669259,-0.046481,-0.070533,0.024051854,-0.058284,-0.064071,0.00578753,-0.027978,-0.05851,0.030532323,-0.04495,-0.074856,0.02990656,-0.064644,-0.070812,0.006167709,-0.057599,-0.049325,-0.008274251,-0.059513,-0.060549,0.001035904,-0.047219,-0.069684,0.022464357
199704,0.082068,0.006204,0.075863975,0.024873,0.025988,-0.001115029,0.038625,0.017741,0.020883908,0.082328,0.033383,0.048945169,0.09343,0.051856,0.041574045,0.015096,0.023096,-0.007999433,0.090818,-0.02309,0.113908809,0.078195,0.034453,0.043741821,0.075682,-0.017555,0.093237094,0.081364,0.00965,0.071713701,0.073906,0.021093,0.05281262
199705,0.070238,0.132144,-0.061905849,0.077387,0.10807,-0.030683402,0.065419,0.083747,-0.018327709,0.053628,0.137931,-0.084302764,0.087621,0.056756,0.030864631,0.094361,0.13327,-0.038909422,0.059193,0.167373,-0.10818021,0.055144,0.103919,-0.048775197,0.086611,0.109391,-0.022780117,0.079222,0.124346,-0.045124003,0.058923,0.082142,-0.023218605
199706,-0.004251,0.021017,-0.025267988,0.037259,0.030497,0.006762549,0.041827,0.028373,0.013453944,0.004913,0.044067,-0.039153942,0.049811,0.058499,-0.00868736,0.00784,0.01514,-0.0072997,0.044909,0.023977,0.02093129,0.046448,0.042319,0.004128712,0.0296,0.041793,-0.012193377,0.036669,0.029982,0.006687042,0.045825,0.033136,0.012689425
199707,0.127588,0.087238,0.040350349,0.064256,0.08326,-0.019004424,0.086007,0.090626,-0.004619404,0.132542,0.092195,0.040347001,0.058359,0.106628,-0.048269414,0.089843,0.092907,-0.00306411,0.153184,0.041164,0.112019341,0.112237,0.062241,0.049996036,0.117009,0.059226,0.057783397,0.081767,0.073419,0.00834859,0.07426,0.072877,0.001383686
199708,-0.001714,-0.01598,0.014265997,-0.00586,-0.030944,0.025083207,-0.028595,-0.036127,0.007532562,-0.013584,0.001266,-0.014849879,-0.054771,-0.050003,-0.004767323,-0.041298,-0.008857,-0.032440549,-0.029943,0.01221,-0.0421529,-0.046595,-0.024203,-0.02239214,-0.0228,0.01876,-0.041560249,-0.045035,-0.020469,-0.024565994,-0.059837,-0.019725,-0.040111875
199709,0.05219,0.056733,-0.004543609,0.062892,0.068565,-0.005673455,0.062554,0.074931,-0.012376947,0.056359,0.084566,-0.028206813,0.04039,0.084222,-0.043831809,0.086886,0.058734,0.028151893,0.069226,0.040789,0.028436625,0.059411,0.084917,-0.025505501,0.033735,0.078402,-0.044666275,0.051393,0.077273,-0.025879901,0.056898,0.077189,-0.020290509
199710,-0.057605,-0.068794,0.011188807,-0.015235,-0.019212,0.003976561,-0.028464,-0.018853,-0.00961151,-0.091508,-0.017749,-0.07375929,-0.005626,-0.019285,0.01365881,-0.049576,-0.030856,-0.018720227,-0.079206,-0.060944,-0.018262105,-0.02695,-0.0127,-0.014249761,-0.056909,-0.029256,-0.027652932,-0.053388,-0.036303,-0.017084496,-0.036517,-0.019964,-0.01655248
199711,0.03655,-0.011453,0.048002895,0.044225,-0.001994,0.04621901,0.054378,0.010841,0.043536996,-0.006201,0.017136,-0.023336861,0.048431,0.027474,0.020956871,0.040617,-0.020696,0.061312773,0.011897,-0.000441,0.012338086,0.033726,-0.007296,0.041022381,0.027242,-0.015084,0.042326517,0.040921,0.023255,0.017666101,0.058941,0.031263,0.02767723
199712,-0.006577,-0.020209,0.013631829,0.019808,0.018826,0.000981731,0.045001,0.027587,0.017413758,0.024831,-0.005405,0.030235959,-0.002661,0.05822,-0.060881575,0.004207,-0.00918,0.013387315,0.014788,-0.012833,0.027621064,0.037956,0.010991,0.026964035,-0.022831,0.00354,-0.02637146,0.001066,-0.003097,0.004163524,0.024632,-0.003761,0.028392981
199801,0.057489,0.008648,0.048840963,0.005322,-0.011925,0.017247142,-0.028845,-0.004769,-0.024075879,-0.007789,0.015604,-0.023392759,0.045788,-0.035253,0.081040847,-0.000064,-0.013931,0.013867134,0.026644,0.002516,0.024127381,-0.005954,-0.00915,0.003196137,0.055258,-0.002812,0.05807044,0.040512,0.013012,0.027499708,0.001615,0.019028,-0.017412738
199802,0.077245,0.090501,-0.013256694,0.061781,0.089303,-0.027521517,0.062677,0.077409,-0.014731851,0.069074,0.095631,-0.026556264,0.080363,0.087063,-0.006700209,0.073381,0.06699,0.006391517,0.100305,0.089479,0.010825611,0.104679,0.075177,0.02950179,0.091591,0.086371,0.005220335,0.08571,0.072089,0.013620793,0.066457,0.090427,-0.02396989
199803,0.00756,0.044356,-0.036795802,0.056071,0.050109,0.005962143,0.058532,0.067011,-0.008479384,0.007897,0.079012,-0.071115129,0.064234,0.054102,0.010132483,0.038265,0.056336,-0.018070789,0.060283,0.040337,0.019945976,0.052504,0.057234,-0.004729391,0.003146,0.064789,-0.061642217,0.034342,0.04151,-0.007168061,0.053574,0.050884,0.002690323
199804,0.01373,0.020269,-0.006538812,-0.00221,0.009561,-0.011771298,0.019282,-0.001119,0.020401184,0.004644,0.026369,-0.021725723,0.002535,0.022888,-0.020353692,0.018899,0.019047,-0.000148313,0.053846,0.031675,0.022170759,0.02706,0.017076,0.00998371,0.020884,0.007841,0.01304327,0.012397,0.023722,-0.011325416,0.001822,0.006552,-0.004730231
199805,-0.043233,-0.044233,0.000999335,-0.024836,-0.052151,0.027314633,0.01682,-0.040384,0.0572032,-0.044855,-0.050383,0.005527954,-0.018747,-0.029201,0.010454469,-0.019109,-0.050495,0.031385827,-0.034731,-0.079467,0.044736294,-0.0344,-0.049803,0.015402743,-0.047788,-0.048384,0.000596061,-0.0301,-0.047276,0.017175912,-0.011266,-0.050701,0.039434299
199806,0.027827,0.017627,0.010199744,0.02104,0.01876,0.002279841,0.012615,0.024459,-0.011843807,0.059126,-0.001133,0.060258595,0.093863,0.035705,0.05815767,-0.004801,0.00652,-0.01132051,0.096465,-0.012601,0.109065488,0.071452,0.005355,0.066096301,0.08972,0.029543,0.060177087,0.092751,0.043557,0.049194326,0.036575,0.075154,-0.038578725
199807,0.010684,-0.092028,0.102711558,-0.026097,-0.036935,0.010837277,-0.003167,-0.031841,0.028673995,-0.014489,-0.049046,0.034557154,-0.008182,-0.007827,-0.000354835,-0.044491,-0.051603,0.007111871,0.009844,-0.072202,0.082046649,0.008486,-0.045626,0.054111937,-0.004862,-0.051949,0.047086452,-0.012284,-0.017214,0.004930053,-0.011256,-0.032198,0.020942124
199808,-0.143645,-0.205386,0.061740781,-0.155483,-0.203073,0.047589847,-0.150813,-0.204843,0.054030875,-0.120791,-0.27646,0.155668963,-0.152725,-0.219299,0.066574307,-0.133202,-0.15979,0.02658794,-0.171089,-0.219414,0.048325144,-0.190802,-0.207315,0.01651293,-0.148975,-0.235511,0.086535989,-0.140269,-0.210015,0.06974608,-0.14033,-0.166484,0.026153867
199809,0.137888,0.090239,0.047648274,0.089304,0.067247,0.022057218,0.061616,0.069053,-0.007436947,0.098717,0.117012,-0.018295253,0.096237,0.028545,0.067692027,0.066692,0.107034,-0.040341943,0.08405,0.123279,-0.03922942,0.085304,0.036398,0.048905246,0.127692,0.12234,0.005352914,0.109076,0.113355,-0.004278842,0.052499,0.098179,-0.045680182
199810,0.059264,0.055712,0.003551739,0.074586,0.07364,0.000946126,0.072225,0.076665,-0.00443984,0.033222,0.175133,-0.141911455,0.053615,0.095594,-0.041978165,0.055221,0.064395,-0.009173637,0.040912,0.133178,-0.092266276,0.059319,0.080391,-0.021071989,0.049786,0.056951,-0.007165452,0.052469,0.080934,-0.02846584,0.090182,0.045098,0.045084331
199811,0.090567,0.070613,0.019953096,0.057455,0.056105,0.001350002,0.052893,0.055515,-0.002621997,0.068504,0.095081,-0.026576885,0.065819,0.066043,-0.00022396,0.051077,0.03909,0.01198639,0.076186,0.012606,0.063580455,0.070436,0.03377,0.036666551,0.109149,0.049464,0.059685486,0.08223,0.072722,0.009507637,0.069776,0.046803,0.02297212
199812,0.117613,0.094909,0.022703461,0.031426,0.107841,-0.076414549,0.045586,0.03468,0.010905677,0.079681,0.019792,0.059888867,0.091549,0.034056,0.057493227,0.023041,0.049847,-0.026806493,0.130395,-0.002846,0.133241144,0.103741,0.041197,0.062543719,0.113182,0.065179,0.048002842,0.08507,0.087766,-0.00269603,0.051879,0.04335,0.008528598
199901,0.067763,0.055512,0.012250687,0.003232,0.081705,-0.078473355,0.01307,0.036882,-0.023812282,0.069479,0.060793,0.008685738,0.044637,0.02686,0.017776776,-0.011138,0.007297,-0.018434844,0.092073,0.011523,0.080550586,0.082547,0.044401,0.038145092,0.113355,0.06562,0.047735515,0.086046,0.10992,-0.023874933,0.017115,0.036154,-0.019039889
199902,-0.074531,-0.10605,0.03151916,-0.032979,-0.062201,0.029221461,-0.031682,-0.031238,-0.000443588,-0.082336,-0.065725,-0.016610548,-0.042022,0.006038,-0.048059975,-0.037259,-0.042107,0.004847783,-0.047592,-0.068026,0.020434206,-0.071677,-0.045608,-0.026068661,-0.087897,-0.048722,-0.039175349,-0.072648,-0.04769,-0.024957971,-0.025991,-0.052563,0.026572407
199903,0.027815,0.010613,0.017202017,0.013577,0.063332,-0.049754772,-0.003235,0.04667,-0.049905483,0.051816,0.087706,-0.035890304,0.025847,0.044493,-0.018646579,0.025493,-0.034321,0.059814001,0.05826,0.091375,-0.033115646,0.059753,0.011537,0.048216211,0.077722,0.024406,0.05331637,0.058369,0.101567,-0.043197646,0.033528,-0.008395,0.041922492
199904,0.034705,0.051637,-0.016931856,0.051776,0.090973,-0.039197199,0.110716,0.071448,0.039267988,-0.02906,0.141653,-0.170713009,-0.003505,0.060912,-0.064416805,0.079692,0.11689,-0.037198135,-0.01087,0.151911,-0.162781055,0.004737,0.120681,-0.115944728,-0.030644,0.074325,-0.104969026,-0.028126,0.112032,-0.140157315,0.053897,0.07658,-0.0226823
199905,-0.004169,0.003058,-0.007227518,-0.007862,-0.055544,0.047682564,-0.002509,-0.037106,0.034597558,-0.022891,0.007918,-0.030808731,-0.019779,-0.043234,0.023455435,0.022166,-0.002598,0.024764279,-0.031639,0.087542,-0.119181504,-0.027888,-0.007698,-0.020190608,-0.009678,-0.0353,0.025621355,-0.037685,-0.041254,0.003569276,-0.019583,-0.033005,0.013422094
199906,0.026818,0.094418,-0.067600057,0.039081,0.041955,-0.002874262,0.008587,0.035647,-0.027060047,0.044306,0.07832,-0.034014619,0.073919,0.027938,0.045981593,0.040634,0.033944,0.0066898,0.087845,0.026457,0.061387585,0.065631,0.008564,0.057066703,0.109742,0.073202,0.03653968,0.082948,0.053341,0.029606991,0.030088,0.02493,0.005158104
199907,-0.035032,-0.031307,-0.003725373,-0.019411,-0.05868,0.039269178,-0.038067,-0.053436,0.015369322,0.000022,-0.017687,0.017709591,-0.031834,-0.040911,0.009077434,-0.000494,-0.064755,0.064261485,-0.018441,-0.047929,0.029487551,-0.035684,-0.056769,0.021084936,-0.014737,-0.019418,0.004680148,-0.023053,-0.031853,0.008799608,-0.021007,-0.057532,0.036524983
199908,-0.048727,-0.0265,-0.022227199,-0.036523,-0.020394,-0.016129427,-0.028541,-0.04596,0.017419032,0.052329,-0.033654,0.085982463,0.016116,-0.030738,0.046854407,-0.010161,-0.053898,0.043737168,0.007946,-0.062588,0.070534196,0.01603,-0.070787,0.086816801,0.057963,-0.011158,0.069121526,0.04204,0.006713,0.035326466,-0.007819,-0.045467,0.037648086
199909,0.028165,-0.020975,0.049140373,-0.026924,-0.015626,-0.011298315,-0.010272,-0.032731,0.022458945,-0.037184,-0.041639,0.004455352,-0.026658,-0.055583,0.028924611,-0.023762,-0.023719,-0.000043256,0.001676,-0.068682,0.070358055,-0.050441,-0.027497,-0.022943885,-0.016475,0.010139,-0.026614269,-0.028179,0.019296,-0.047474598,-0.045463,-0.041068,-0.004395191
199910,0.094531,-0.008761,0.103291723,0.062791,0.0997,-0.036909013,0.066814,0.11195,-0.045136168,0.04925,0.058315,-0.009064815,0.094523,0.134845,-0.040322156,0.027438,0.057355,-0.029917568,0.068166,-0.050585,0.118751178,0.077183,0.068674,0.008509559,0.066524,0.036622,0.029902149,0.064973,0.041557,0.023415397,0.049329,0.123815,-0.074486199
199911,0.120362,0.096474,0.023887757,0.00128,0.040531,-0.039250709,-0.010003,0.039775,-0.049777838,0.07314,0.050958,0.022181611,0.075104,-0.016897,0.092000742,0.048059,0.028783,0.019276107,0.104595,0.011001,0.093594257,0.041986,0.006992,0.034993664,0.074449,0.102621,-0.028171835,0.041844,0.113524,-0.071680718,0.023757,-0.000843,0.024600319
199912,0.10605,0.053395,0.052655336,0.087738,0.124076,-0.036337795,0.046665,0.031452,0.015213021,0.169002,0.050644,0.118357984,0.039186,0.032673,0.006513035,0.064995,0.057824,0.007171052,0.215557,0.00358,0.211977305,0.108334,0.039551,0.068783006,0.164495,0.128587,0.035907402,0.075686,0.163267,-0.08758045,0.043308,0.067685,-0.024376251
200001,-0.068057,-0.113295,0.045237603,-0.00987,-0.088495,0.078624892,-0.06844,-0.058039,-0.010400881,-0.048714,-0.039492,-0.009222023,-0.035413,-0.001796,-0.033617072,-0.016124,-0.050964,0.034839901,-0.028245,-0.052011,0.023766849,-0.066924,-0.038613,-0.02831057,-0.043422,-0.015349,-0.028073499,-0.028794,0.032917,-0.061710353,-0.04609,-0.035085,-0.011005858
200002,0.064631,0.125447,-0.060815101,0.065211,0.025887,0.039323431,-0.093639,0.029139,-0.122777785,0.19506,0.041706,0.153353476,0.041096,-0.006836,0.047931088,0.09987,0.078289,0.021580301,0.245973,-0.046173,0.292146089,0.099272,-0.00516,0.104431239,0.101084,0.226874,-0.125790668,0.070268,0.158985,-0.088716912,-0.036745,0.071952,-0.108697491
200003,0.040407,0.039957,0.000449492,0.016535,0.107415,-0.090880129,0.110709,0.075115,0.035594118,0.018052,0.102922,-0.084869426,0.039709,0.059299,-0.019590025,-0.00652,0.061556,-0.068075926,-0.004291,0.116542,-0.120833357,0.059018,0.050617,0.008400939,0.066142,-0.06871,0.13485234,0.086081,-0.104592,0.190673622,0.061311,0.094405,-0.033093479
200004,-0.116148,-0.033721,-0.082426854,-0.045166,-0.127095,0.081928722,0.011808,-0.099011,0.110818953,-0.033175,-0.093984,0.060808585,-0.011897,-0.077082,0.065185408,-0.075397,-0.062088,-0.0133093,-0.087317,-0.021343,-0.06597366,-0.068011,-0.039042,-0.028969099,-0.086368,-0.141927,0.055559272,-0.080296,-0.205403,0.125106189,-0.010995,-0.054889,0.043894709
200005,-0.063913,-0.075561,0.011648425,-0.001092,-0.105436,0.104343309,0.010445,-0.061021,0.071465746,-0.026322,-0.08021,0.05388737,-0.006314,-0.013499,0.007184865,-0.064524,-0.060726,-0.003797652,-0.117059,0.012763,-0.129821969,-0.010694,-0.101935,0.091240631,-0.085009,-0.111464,0.026454865,-0.075731,-0.084073,0.008341874,-0.004542,-0.063196,0.058653399
200006,0.053415,0.095531,-0.042115224,0.058425,0.091225,-0.032799827,-0.029446,0.031469,-0.060914802,0.032139,0.167459,-0.135319166,0.089892,0.0296,0.060292473,0.054828,0.003284,0.05154411,0.130274,-0.078771,0.209044747,0.038256,0.050383,-0.01212769,0.119911,0.128582,-0.008670514,0.111776,0.167824,-0.056047269,0.002006,0.049124,-0.047118015
200007,-0.036024,-0.077056,0.041032183,-0.016622,-0.029379,0.012757256,0.017472,-0.047315,0.064786826,-0.048632,-0.051738,0.003106709,-0.029716,0.027601,-0.057316482,0.025479,-0.020178,0.045657312,-0.032745,-0.050293,0.017548442,0.011589,-0.022691,0.034280042,-0.039796,-0.096029,0.056232994,-0.036876,-0.079521,0.042645105,0.010225,-0.020622,0.030847011
200008,0.079386,0.125957,-0.046570429,0.051742,0.089065,-0.037323022,0.100276,0.09346,0.006815628,-0.004842,0.105444,-0.11028607,0.021773,0.094298,-0.072524063,0.088877,0.032541,0.056335646,0.151851,0.08656,0.065291173,0.119215,0.068778,0.050436913,0.097873,0.114333,-0.016459872,0.065529,0.122926,-0.057397573,0.060712,0.075559,-0.014846311
200009,-0.050528,-0.068912,0.018384902,0.006519,-0.067697,0.074216328,0.032968,-0.048584,0.081551128,-0.15543,-0.132229,-0.023201189,0.003628,-0.035604,0.039231381,-0.055533,-0.015213,-0.040319183,-0.118312,-0.074134,-0.044178708,-0.054433,-0.082864,0.028431179,-0.119702,-0.059953,-0.059749418,-0.087478,-0.079352,-0.008126287,0.000813,-0.068247,0.069059327
200010,-0.015796,-0.078713,0.062917344,0.014817,-0.04836,0.063177173,0.061959,-0.066205,0.128163762,0.021726,-0.109938,0.131664248,-0.002458,-0.035112,0.032654375,-0.034694,-0.043578,0.008883676,-0.078748,-0.091764,0.013016693,-0.029095,-0.05326,0.02416559,-0.031901,-0.074796,0.04289493,0.004638,-0.11751,0.122148044,0.02116,-0.030777,0.051936603
200011,-0.180576,-0.197166,0.01659029,-0.049262,-0.185269,0.136007055,-0.038708,-0.142732,0.104024139,0.007338,-0.292972,0.300309518,0.001221,-0.116305,0.11752604,-0.069297,-0.082327,0.013029989,-0.246347,-0.155196,-0.091150688,-0.123295,-0.137946,0.014651168,-0.157821,-0.204799,0.046977833,-0.093967,-0.314202,0.220234978,-0.02301,-0.141003,0.117993489
